ID,Year,Month,Dengue Cases,MaxT,MinT,Rainfall
Dhaka,2021,3,12,34.471,23.1956,0.0985488
Dhaka,2021,4,78,36.1431,25.2533,1.29652
Dhaka,2021,5,41,35.0412,25.9772,7.88512
Dhaka,2021,6,262,32.4341,25.8368,18.0996
Dhaka,2021,7,3241,32.8196,26.6806,10.3903
Dhaka,2021,8,6955,33.2033,26.7516,7.97195
Dhaka,2021,9,6343,33.8566,26.6769,4.68669
Dhaka,2021,10,4357,33.5323,25.6325,5.3672
Dhaka,2021,11,2790,29.9963,19.6023,0.900485
Dhaka,2021,12,586,26.5189,17.0892,4.94296
Dinajpur,2019,1,0,25.8218,25.8218,0
Dinajpur,2019,2,0,26.5536,26.5536,0.967899
Dinajpur,2019,3,0,30.7,30.7,0.51947
Dinajpur,2019,4,0,31.3,31.3,3.77311
Dinajpur,2019,5,0,33.9613,33.9613,6.2281
Dinajpur,2019,6,0,34.1415,34.1415,9.94739
Dinajpur,2019,7,3,32.8806,32.8806,21.6481
Dinajpur,2019,8,188,34.6097,34.6097,10.819
Dinajpur,2019,9,56,31.9,31.9,19.4094
Dinajpur,2019,10,13,30.7065,30.7065,1.90643
Dinajpur,2019,11,0,29.9767,29.9767,0.00332328
Dinajpur,2019,12,0,23.3678,23.3678,0
Dinajpur,2020,1,0,22.4474,22.4474,0.135475
Dinajpur,2020,2,0,25.9157,25.9157,0.448276
Dinajpur,2020,3,0,29.6421,29.6421,1.48387
Dinajpur,2020,4,0,31.3319,31.3319,3.16678
Dinajpur,2020,5,0,31.6509,31.6509,42.871
Dinajpur,2020,6,0,32.9786,32.9786,13.4399
Dinajpur,2020,7,0,31.9302,31.9302,21.2268
Dinajpur,2020,8,0,33.9938,33.9938,9.09958
Dinajpur,2020,9,0,31.875,31.875,27.6953
Dinajpur,2020,10,0,33.4316,33.4316,3.16467
Dinajpur,2020,11,0,29.702,29.702,3.71176E-05
Dinajpur,2020,12,0,24.4254,24.4254,0
Dinajpur,2021,1,0,22.6452,22.6452,0.000945452
Dinajpur,2021,2,0,28.0481,28.0481,0.00298359
Dinajpur,2021,3,0,31.8453,31.8453,0
Dinajpur,2021,4,0,34.087,34.087,0.748127
Dinajpur,2021,5,0,32.1198,32.1198,8.87794
Dinajpur,2021,6,0,33.3292,33.3292,9.6738
Dinajpur,2021,7,0,33.3633,33.3633,7.34332
Dinajpur,2021,8,0,33.0472,33.0472,13.3339
Dinajpur,2021,9,0,33.9262,33.9262,4.13983
Dinajpur,2021,10,0,32.2214,32.2214,14.1383
Dinajpur,2021,11,0,29.4962,29.4962,0.00260404
Dinajpur,2021,12,0,26.5673,26.5673,0.164332
Feni,2019,1,0,28.1968,12.4032,0
Feni,2019,2,0,29.0036,15.2786,2.85717
Feni,2019,3,0,31.629,20.0161,1.74192
Feni,2019,4,0,34.02,23.1767,4.06673
Feni,2019,5,0,34.4613,25.8226,6.70964
Feni,2019,6,0,33.9168,26.0866,8.73339
Feni,2019,7,15,31.9065,25.6742,26.0646
Feni,2019,8,413,32.9806,26.1484,17.6451
Feni,2019,9,54,32.75,25.4367,10.0666
Feni,2019,10,19,32.1871,24.0484,5.58062
Feni,2019,11,28,30.6567,19.9,3.10006
Feni,2019,12,4,25.8774,14.3323,0.129023
Feni,2020,1,2,24.8867,13.4928,2.16129
Feni,2020,2,0,27.8503,14.3221,0.344828
Feni,2020,3,0,32.4825,19.295,0.903226
Feni,2020,4,0,33.1763,22.473,6.63315
Feni,2020,5,0,33.3996,24.577,19.7419
Feni,2020,6,0,32.5222,25.7185,17.8667
Feni,2020,7,0,32.2948,26.1604,24.1286
Feni,2020,8,0,32.6496,26.1272,11.0001
Feni,2020,9,0,32.9315,26.0462,11.7
Feni,2020,10,0,33.0555,25.0621,13.1613
Feni,2020,11,0,30.8638,19.0611,0.533333
Feni,2020,12,0,27.0376,13.9589,0
Feni,2021,1,0,27.4191,12.9531,0.000169081
Feni,2021,2,0,29.8089,14.7229,0.000127112
Feni,2021,3,0,34.2265,21.2971,0.0321108
Feni,2021,4,0,35.9754,23.8157,0.533899
Feni,2021,5,0,35.5993,25.0762,3.37197
Feni,2021,6,0,31.9533,25.0232,20.608
Feni,2021,7,0,32.6355,25.7536,19.2562
Feni,2021,8,0,32.3509,25.6928,12.3271
Feni,2021,9,0,34.2592,25.7626,9.85734
Feni,2021,10,0,33.4806,24.9587,6.18776
Feni,2021,11,0,30.786,18.2262,0.591954
Feni,2021,12,0,27.4691,14.8303,2.87009
Faridpur,2019,1,0,26.6387,11.8129,4.53208E-13
Faridpur,2019,2,0,28.1786,14.4786,3.53929
Faridpur,2019,3,0,31.9355,19.6419,0.358065
Faridpur,2019,4,0,34.2367,22.94,2.20336
Faridpur,2019,5,0,35.0065,25.3323,5.29031
Faridpur,2019,6,0,34.1433,25.8133,3.50339
Faridpur,2019,7,0,33.5419,25.9935,10.1064
Faridpur,2019,8,568,33.4806,26.0581,6.25804
Faridpur,2019,9,357,32.95,25.5733,4.06625
Faridpur,2019,10,137,32.0516,22.971,3.61611
Faridpur,2019,11,64,30.5033,19.64,1.29997
Faridpur,2019,12,12,24.92,14.0089,0.290322
Faridpur,2020,1,1,23.887,12.3295,0.777458
Faridpur,2020,2,0,27.1206,13.7761,0
Faridpur,2020,3,0,32.4546,19.2712,1.29032
Faridpur,2020,4,0,34.1333,23.0502,3.75378
Faridpur,2020,5,0,32.9678,24.0705,15.5484
Faridpur,2020,6,0,33.1101,26.39,8.73687
Faridpur,2020,7,0,32.9516,26.7968,9.58427
Faridpur,2020,8,0,32.671,27.1128,6.55257
Faridpur,2020,9,0,32.9635,27.1332,7.71236
Faridpur,2020,10,0,33.0998,26.3191,3.1666
Faridpur,2020,11,0,30.5264,19.4165,1.06722
Faridpur,2020,12,0,25.2556,14.5649,2.08816E-09
Faridpur,2021,1,0,25.0355,13.3065,0.000131469
Faridpur,2021,2,0,29.4035,14.8824,0.000542034
Faridpur,2021,3,0,34.4226,21.4812,0.000182381
Faridpur,2021,4,0,35.9268,23.9905,0.609054
Faridpur,2021,5,0,33.6585,25.2936,6.00281
Faridpur,2021,6,0,32.6929,25.8333,10.72
Faridpur,2021,7,0,32.8289,26.529,10.1934
Faridpur,2021,8,0,32.7044,26.6065,11.4185
Faridpur,2021,9,0,33.0867,26.3132,4.06904
Faridpur,2021,10,0,33.229,25.3224,2.29106
Faridpur,2021,11,0,29.1672,18.7141,0.935329
Faridpur,2021,12,0,25.6674,15.6835,5.63478
Gazipur,2019,1,0,26.9403,14.064,0
Gazipur,2019,2,0,28.1476,16.3857,3.78617
Gazipur,2019,3,0,31.3063,20.6292,2.13992
Gazipur,2019,4,0,33.3662,23.2207,5.46888
Gazipur,2019,5,0,34.5798,25.8611,6.72422
Gazipur,2019,6,0,33.5178,26.2936,9.26778
Gazipur,2019,7,21,33.0041,26.7176,10.9275
Gazipur,2019,8,449,33.8986,27.1064,6.09961
Gazipur,2019,9,131,33.299,26.3987,4.83759
Gazipur,2019,10,71,31.9498,24.2081,5.78666
Gazipur,2019,11,57,30.2448,20.526,0.938322
Gazipur,2019,12,4,24.8224,14.966,0.158676
Gazipur,2020,1,3,23.4858,13.347,0.608566
Gazipur,2020,2,0,26.9348,14.996,0
Gazipur,2020,3,0,31.6352,19.7094,0.548387
Gazipur,2020,4,0,33.1316,22.5437,4.52499
Gazipur,2020,5,0,32.9696,24.186,17.3871
Gazipur,2020,6,0,33.1967,26.0626,9.43881
Gazipur,2020,7,0,32.6306,26.4792,12.5995
Gazipur,2020,8,0,33.2426,26.8119,6.61249
Gazipur,2020,9,1,33.2964,26.5054,5.38822
Gazipur,2020,10,1,32.9766,25.4557,6.57166
Gazipur,2020,11,1,30.3855,19.0969,0.00413468
Gazipur,2020,12,0,25.4535,14.6976,0
Gazipur,2021,1,0,24.8523,13.6331,0.0192696
Gazipur,2021,2,0,28.9854,15.9738,0
Gazipur,2021,3,0,33.6953,21.9113,0.240134
Gazipur,2021,4,0,35.4504,24.037,1.42882
Gazipur,2021,5,0,34.5229,25.094,7.01273
Gazipur,2021,6,0,32.5321,25.6705,14.9737
Gazipur,2021,7,0,32.7171,26.4686,7.84345
Gazipur,2021,8,0,32.9308,26.3975,10.7203
Gazipur,2021,9,0,33.7604,26.2427,3.36933
Gazipur,2021,10,0,33.2693,24.9576,5.56534
Gazipur,2021,11,0,29.7365,18.602,0.674985
Gazipur,2021,12,0,26.2676,15.8868,2.95445
Gaibandha,2019,1,0,25.9005,11.019,0
Gaibandha,2019,2,0,26.6306,14.2825,0.853487
Gaibandha,2019,3,0,30.3751,17.416,1.06797
Gaibandha,2019,4,0,31.2618,21.7594,3.1407
Gaibandha,2019,5,0,32.0942,23.5162,9.10584
Gaibandha,2019,6,0,33.218,25.4435,8.33055
Gaibandha,2019,7,2,32.4783,26.338,18.4984
Gaibandha,2019,8,143,33.9424,27.1332,6.34417
Gaibandha,2019,9,31,31.7394,25.8508,8.87531
Gaibandha,2019,10,14,30.724,22.8283,3.57665
Gaibandha,2019,11,3,29.9881,19.0298,0.0288722
Gaibandha,2019,12,2,23.8159,12.4146,0.0639732
Gaibandha,2020,1,0,22.7386,11.6362,0.310146
Gaibandha,2020,2,0,26.3857,12.8532,0.137931
Gaibandha,2020,3,0,30.2795,17.8905,0.0967742
Gaibandha,2020,4,0,31.786,20.8234,3.10721
Gaibandha,2020,5,0,31.5765,24.2899,10.9677
Gaibandha,2020,6,0,32.7316,25.5944,13.0193
Gaibandha,2020,7,0,31.8817,26.179,19.0783
Gaibandha,2020,8,0,33.4462,26.6664,5.5588
Gaibandha,2020,9,0,31.8066,25.9327,6.99396
Gaibandha,2020,10,0,32.7493,24.733,5.23708
Gaibandha,2020,11,0,29.6794,17.2656,0.000475347
Gaibandha,2020,12,0,25.2231,13.1787,0
Gaibandha,2021,1,0,23.3443,11.7647,0.0359405
Gaibandha,2021,2,0,28.5678,13.5419,0.0835047
Gaibandha,2021,3,0,32.2767,19.1041,0.213962
Gaibandha,2021,4,0,34.3834,22.2521,1.20414
Gaibandha,2021,5,0,32.1808,23.6483,9.62265
Gaibandha,2021,6,0,32.4223,25.6744,10.5667
Gaibandha,2021,7,0,32.7268,26.3831,5.1875
Gaibandha,2021,8,0,32.2991,26.069,14.5116
Gaibandha,2021,9,0,33.4193,25.7202,4.52722
Gaibandha,2021,10,0,32.4077,24.0838,10.2979
Gaibandha,2021,11,0,29.4386,17.1058,0.0584866
Gaibandha,2021,12,0,26.5626,13.9651,0.23775
Gopalganj,2019,1,0,26.2935,11.0032,0
Gopalganj,2019,2,0,28.1536,14.3857,3.72929
Gopalganj,2019,3,0,31.1806,20.2742,1.33226
Gopalganj,2019,4,0,33.63,23.0767,4.17127
Gopalganj,2019,5,0,34.7968,26.0355,4.20324
Gopalganj,2019,6,0,33.9533,26.91,4.10666
Gopalganj,2019,7,0,32.7323,26.4742,10.0096
Gopalganj,2019,8,313,32.3742,26.2968,7.37097
Gopalganj,2019,9,141,32.2733,25.7267,6.22059
Gopalganj,2019,10,64,31.3258,23.2806,8.7451
Gopalganj,2019,11,27,29.47,18.6933,5.89997
Gopalganj,2019,12,24,24.7194,13.7968,0.300656
Gopalganj,2020,1,4,23.935,12.3264,1.03225
Gopalganj,2020,2,0,26.8583,13.5451,0.0344828
Gopalganj,2020,3,0,32.1158,19.1907,0.483871
Gopalganj,2020,4,0,33.9666,23.1567,4.10636
Gopalganj,2020,5,0,33.1359,24.5678,15.6774
Gopalganj,2020,6,0,32.6605,26.2203,11.4001
Gopalganj,2020,7,0,32.4938,26.784,8.06826
Gopalganj,2020,8,0,31.8166,26.5937,10.6803
Gopalganj,2020,9,0,32.757,26.5335,6.37333
Gopalganj,2020,10,0,32.6033,25.8259,3.27742
Gopalganj,2020,11,0,29.977,18.4305,0.203333
Gopalganj,2020,12,0,25.6612,13.1751,0
Gopalganj,2021,1,0,25.316,12.8194,4.28327E-05
Gopalganj,2021,2,0,29.3177,14.3359,0.00428799
Gopalganj,2021,3,0,34.2902,21.5907,0.00596914
Gopalganj,2021,4,0,35.9502,24.0556,0.104505
Gopalganj,2021,5,0,34.929,25.5328,3.81914
Gopalganj,2021,6,0,31.0435,25.7835,16.1348
Gopalganj,2021,7,0,32.5579,26.7033,12.4573
Gopalganj,2021,8,0,32.2213,26.775,8.49381
Gopalganj,2021,9,0,32.0833,25.6833,10.5439
Gopalganj,2021,10,0,32.8066,24.7937,5.44457
Gopalganj,2021,11,0,29.3565,17.8523,0.403922
Gopalganj,2021,12,0,25.4999,14.928,2.33104
Habiganj,2019,1,0,27.4623,10.8323,0
Habiganj,2019,2,0,28.4485,13.464,1.87552
Habiganj,2019,3,0,31.1489,18.0766,2.33953
Habiganj,2019,4,0,33.1396,21.5221,3.47004
Habiganj,2019,5,0,33.7381,23.9229,14.0355
Habiganj,2019,6,0,33.5291,25.6738,16.1865
Habiganj,2019,7,3,32.8297,25.8808,14.2899
Habiganj,2019,8,111,34.3345,26.1283,6.18357
Habiganj,2019,9,55,33.6334,25.4615,6.91165
Habiganj,2019,10,8,31.7417,23.2434,6.15055
Habiganj,2019,11,3,30.1178,18.5848,0.479824
Habiganj,2019,12,0,25.9758,12.9312,0.0779732
Habiganj,2020,1,0,24.5779,12.6313,0.759004
Habiganj,2020,2,0,27.7228,13.3981,0.0344828
Habiganj,2020,3,0,32.2253,17.8148,0.677419
Habiganj,2020,4,0,33.5142,21.1615,7.89692
Habiganj,2020,5,0,32.8374,23.7863,25.3226
Habiganj,2020,6,0,33.0998,25.7465,20.9499
Habiganj,2020,7,0,32.9045,26.0746,15.9992
Habiganj,2020,8,0,34.2654,26.475,8.79104
Habiganj,2020,9,0,33.0821,26.0979,8.97203
Habiganj,2020,10,0,33.3114,25.237,6.79756
Habiganj,2020,11,0,30.8251,18.6216,0.0746913
Habiganj,2020,12,0,26.7776,14.8853,0.000268725
Habiganj,2021,1,0,26.5633,12.5158,0.121865
Habiganj,2021,2,0,29.6958,13.4726,0.0959315
Habiganj,2021,3,0,33.5668,19.5986,3.95244
Habiganj,2021,4,0,35.0218,22.5056,0.969894
Habiganj,2021,5,0,34.6559,24.4298,7.42493
Habiganj,2021,6,0,33.2383,25.7444,11.2314
Habiganj,2021,7,0,33.4342,26.1351,11.4615
Habiganj,2021,8,0,33.0547,25.8661,14.3506
Habiganj,2021,9,0,34.5999,25.9131,4.89825
Habiganj,2021,10,0,33.7485,24.7099,5.83537
Habiganj,2021,11,0,30.5942,17.7713,0.0787256
Habiganj,2021,12,0,27.5193,14.7818,1.73093
Jamalpur,2019,1,0,26.4068,12.1066,0
Jamalpur,2019,2,0,27.294,15.2667,0.972306
Jamalpur,2019,3,0,30.4095,18.8246,1.8223
Jamalpur,2019,4,0,32.0238,22.4103,2.82432
Jamalpur,2019,5,0,32.9091,24.263,11.3992
Jamalpur,2019,6,0,32.842,26.1475,10.6953
Jamalpur,2019,7,13,32.6175,26.5121,18.3661
Jamalpur,2019,8,307,33.814,27.3085,4.99164
Jamalpur,2019,9,69,32.3525,26.1981,5.90149
Jamalpur,2019,10,26,31.2647,23.249,5.3953
Jamalpur,2019,11,3,30.1372,19.3099,0.233536
Jamalpur,2019,12,1,24.3957,13.2602,0.084274
Jamalpur,2020,1,1,23.2953,12.3485,0.462551
Jamalpur,2020,2,0,26.8,13.9678,0.0344828
Jamalpur,2020,3,0,30.8469,18.6675,0.16129
Jamalpur,2020,4,0,32.2863,21.7265,2.70687
Jamalpur,2020,5,0,32.1533,23.6234,13.871
Jamalpur,2020,6,0,32.8105,26.0251,14.4777
Jamalpur,2020,7,0,32.2119,26.4333,18.6382
Jamalpur,2020,8,0,33.4487,26.8265,5.39968
Jamalpur,2020,9,0,32.506,26.254,0.399037
Jamalpur,2020,10,0,32.8955,25.3403,10.4674
Jamalpur,2020,11,0,30.2829,18.0196,0.187515
Jamalpur,2020,12,0,25.2526,13.6534,0.216278
Jamalpur,2021,1,0,24.2985,12.4071,0.0595948
Jamalpur,2021,2,0,28.8296,14.6906,0.0893719
Jamalpur,2021,3,0,32.8154,20.3155,0.379866
Jamalpur,2021,4,0,34.728,23.0927,1.83684
Jamalpur,2021,5,0,33.4225,23.8003,8.71795
Jamalpur,2021,6,0,32.3534,25.6815,15.6451
Jamalpur,2021,7,0,32.6344,26.3745,7.49518
Jamalpur,2021,8,0,32.2755,26.1999,14.569
Jamalpur,2021,9,0,33.5802,26.0666,3.07701
Jamalpur,2021,10,0,32.9245,24.4302,6.32859
Jamalpur,2021,11,0,29.7651,17.3935,0.847984
Jamalpur,2021,12,0,26.5161,14.643,1.13671
Jhalakathi,2019,1,0,27.0606,11.4569,0
Jhalakathi,2019,2,0,28.8576,15.1232,3.0833
Jhalakathi,2019,3,0,32.1352,20.464,1.60043
Jhalakathi,2019,4,0,34.0995,23.6706,2.1736
Jhalakathi,2019,5,0,34.9728,26.272,4.4018
Jhalakathi,2019,6,0,34.0632,26.7118,5.35365
Jhalakathi,2019,7,0,32.4022,26.4875,13.8895
Jhalakathi,2019,8,82,32.5991,26.5196,9.18369
Jhalakathi,2019,9,27,32.3397,25.9607,6.27552
Jhalakathi,2019,10,14,32.1865,24.0001,4.16606
Jhalakathi,2019,11,8,30.1444,19.7687,10.2639
Jhalakathi,2019,12,0,25.8396,14.1989,0.38915
Jhalakathi,2020,1,0,24.8724,13.0861,1.51299
Jhalakathi,2020,2,0,27.9436,13.8236,0.0689655
Jhalakathi,2020,3,0,32.6018,19.5503,0.645161
Jhalakathi,2020,4,0,33.6886,23.1418,5.07462
Jhalakathi,2020,5,0,33.8258,24.986,9.74194
Jhalakathi,2020,6,0,32.6101,26.2929,11.8692
Jhalakathi,2020,7,0,32.5441,26.6811,12.0665
Jhalakathi,2020,8,0,31.9711,26.782,14.3889
Jhalakathi,2020,9,0,33.0989,29.8143,7.73644
Jhalakathi,2020,10,0,32.6248,25.5773,8.38076
Jhalakathi,2020,11,0,30.182,19.2205,0.368957
Jhalakathi,2020,12,0,26.4769,14.0036,0
Jhalakathi,2021,1,0,26.5787,13.2776,0.020134
Jhalakathi,2021,2,0,29.6276,14.899,0.0311117
Jhalakathi,2021,3,0,34.2356,21.8196,0.000441755
Jhalakathi,2021,4,0,35.4952,24.052,0.0183073
Jhalakathi,2021,5,0,34.78,25.6458,3.40749
Jhalakathi,2021,6,0,32.1275,25.8491,15.3165
Jhalakathi,2021,7,0,32.263,26.371,17.1815
Jhalakathi,2021,8,0,32.3966,26.4407,8.78867
Jhalakathi,2021,9,0,32.4364,26.0868,8.59529
Jhalakathi,2021,10,0,33.2651,25.1438,8.74129
Jhalakathi,2021,11,0,30.1264,18.537,0.0270649
Jhalakathi,2021,12,0,26.5139,15.1726,1.97437
Jhenaidah,2019,1,0,25.6876,11.9866,0
Jhenaidah,2019,2,0,27.579,14.7919,3.71733
Jhenaidah,2019,3,0,31.5115,19.9108,1.96553
Jhenaidah,2019,4,0,33.4491,23.3987,7.7578
Jhenaidah,2019,5,0,35.005,25.8808,5.46116
Jhenaidah,2019,6,0,34.1792,26.4634,7.80737
Jhenaidah,2019,7,5,33.2396,26.5655,7.43039
Jhenaidah,2019,8,260,32.9807,27.0157,5.45105
Jhenaidah,2019,9,241,32.8336,26.4442,6.19958
Jhenaidah,2019,10,136,31.3137,24.0076,6.81111
Jhenaidah,2019,11,79,29.4085,20.0325,0.825033
Jhenaidah,2019,12,0,23.9722,13.857,0.128596
Jhenaidah,2020,1,0,22.802,12.4409,0.863606
Jhenaidah,2020,2,0,26.1254,13.9949,0
Jhenaidah,2020,3,0,31.4399,19.4546,2.41935
Jhenaidah,2020,4,0,33.6694,22.7501,2.28824
Jhenaidah,2020,5,0,32.7191,23.9729,24.5806
Jhenaidah,2020,6,0,32.8891,26.085,9.24523
Jhenaidah,2020,7,0,32.9537,26.5272,11.8992
Jhenaidah,2020,8,0,32.7202,27.131,5.05831
Jhenaidah,2020,9,0,33.0154,26.7088,6.858
Jhenaidah,2020,10,0,32.7585,25.6689,5.54172
Jhenaidah,2020,11,0,29.6103,18.6496,8.26963E-05
Jhenaidah,2020,12,0,25.0591,13.3452,0
Jhenaidah,2021,1,0,24.0346,12.5995,0
Jhenaidah,2021,2,0,29.0502,14.4103,0.00996121
Jhenaidah,2021,3,0,34.4601,20.8136,0
Jhenaidah,2021,4,0,36.4454,23.6701,0.419205
Jhenaidah,2021,5,0,34.4682,24.4924,3.78101
Jhenaidah,2021,6,0,32.5733,25.4304,13.2508
Jhenaidah,2021,7,0,32.4665,26.2856,7.29685
Jhenaidah,2021,8,0,32.9755,26.259,11.4149
Jhenaidah,2021,9,0,32.7042,25.9323,6.00478
Jhenaidah,2021,10,0,32.9291,24.5628,2.59551
Jhenaidah,2021,11,0,28.8662,17.504,1.18661
Jhenaidah,2021,12,0,25.5347,14.7791,2.05651
Joypurhat,2019,1,0,26.4656,12.2664,0
Joypurhat,2019,2,0,27.4303,15.1721,0.909112
Joypurhat,2019,3,0,30.9601,18.8079,0.973711
Joypurhat,2019,4,0,32.4573,22.8783,2.09641
Joypurhat,2019,5,0,33.709,24.9978,6.15591
Joypurhat,2019,6,0,33.7619,26.346,10.1649
Joypurhat,2019,7,1,32.647,26.7185,14.8855
Joypurhat,2019,8,89,33.943,27.5667,5.17432
Joypurhat,2019,9,14,32.195,26.3935,7.29052
Joypurhat,2019,10,5,31.3151,23.416,4.43524
Joypurhat,2019,11,4,30.5593,19.5885,0.0342078
Joypurhat,2019,12,0,24.4836,13.3216,0
Joypurhat,2020,1,0,23.0601,12.1585,0.533294
Joypurhat,2020,2,0,26.493,13.5963,0.137931
Joypurhat,2020,3,0,30.4264,18.7915,0.0967742
Joypurhat,2020,4,0,31.8999,21.439,2.65545
Joypurhat,2020,5,0,31.8194,24.5378,8.64516
Joypurhat,2020,6,0,33.1651,26.432,13.7206
Joypurhat,2020,7,0,32.2599,26.7752,15.7967
Joypurhat,2020,8,0,33.63,27.2551,6.40419
Joypurhat,2020,9,0,32.4049,26.5529,6.97904
Joypurhat,2020,10,0,33.0216,25.0242,5.69417
Joypurhat,2020,11,0,30.0583,17.658,0
Joypurhat,2020,12,0,24.841,13.3776,0.0394498
Joypurhat,2021,1,0,23.1939,11.8985,0.0628776
Joypurhat,2021,2,0,28.6252,14.3515,0.00955468
Joypurhat,2021,3,0,32.2924,20.1384,0.0951031
Joypurhat,2021,4,0,34.6134,23.144,0.738218
Joypurhat,2021,5,0,32.6317,23.8933,8.12616
Joypurhat,2021,6,0,32.822,26.0024,10.5533
Joypurhat,2021,7,0,33.0902,26.8718,6.46545
Joypurhat,2021,8,0,32.9181,26.5089,14.3968
Joypurhat,2021,9,0,33.6977,26.146,3.51272
Joypurhat,2021,10,0,32.8383,24.4048,7.68986
Joypurhat,2021,11,0,29.7962,17.3331,0.117331
Joypurhat,2021,12,0,26.7216,14.3455,0.0943883
Jashore,2019,1,0,26.8548,10.2581,0
Jashore,2019,2,0,28.8107,13.875,3.89644
Jashore,2019,3,0,32.1871,19.2774,2.65547
Jashore,2019,4,0,34.8733,23.38,4.96706
Jashore,2019,5,0,36.6484,26.1839,3.97093
Jashore,2019,6,0,36.0067,26.6667,5.14738
Jashore,2019,7,27,34.5097,27.0323,7.35788
Jashore,2019,8,1175,33.6645,26.629,7.46453
Jashore,2019,9,1646,33.1533,26.1267,7.40341
Jashore,2019,10,802,32.2581,23.6194,5.06767
Jashore,2019,11,305,30.4067,18.66,2.49998
Jashore,2019,12,42,25.4774,12.6484,0.451611
Jashore,2020,1,0,24.8239,11.2833,0.78062
Jashore,2020,2,2,27.4963,13.2944,0.0344828
Jashore,2020,3,1,32.5547,18.7397,2.45161
Jashore,2020,4,1,34.9448,22.5294,2.63666
Jashore,2020,5,0,34.516,24.4349,12.9677
Jashore,2020,6,1,34.4523,26.1208,13.3733
Jashore,2020,7,0,34.4251,26.6773,7.53053
Jashore,2020,8,0,33.4321,26.7121,13.0743
Jashore,2020,9,0,34.0851,26.681,8.92311
Jashore,2020,10,1,33.495,25.3745,4.67742
Jashore,2020,11,28,30.946,17.8763,0.0333333
Jashore,2020,12,21,26.4747,13.1363,0
Jashore,2021,1,0,26.0395,12.3301,0.0052536
Jashore,2021,2,0,29.8898,14.2761,0.0371803
Jashore,2021,3,0,35.2436,20.8806,7.24059E-05
Jashore,2021,4,0,37.0518,23.945,0.131901
Jashore,2021,5,0,35.5727,25.0731,5.4953
Jashore,2021,6,0,33.4988,25.8709,12.2959
Jashore,2021,7,0,33.5779,26.3941,11.0997
Jashore,2021,8,0,33.728,26.7719,7.73852
Jashore,2021,9,0,33.32,25.8736,11.1015
Jashore,2021,10,0,33.6855,24.4671,5.37701
Jashore,2021,11,0,29.8655,17.3426,1.3671
Jashore,2021,12,0,26.0888,14.2148,6.21697
Khulna,2019,1,0,26.8581,12.2517,0
Khulna,2019,2,0,28.5965,15.6643,6.11849
Khulna,2019,3,0,31.7774,21.271,2.64508
Khulna,2019,4,0,34.64,24.24,2.932
Khulna,2019,5,0,36.1871,26.6677,3.36129
Khulna,2019,6,0,35.16,27.2466,4.3471
Khulna,2019,7,43,33.6645,27.0774,10.4893
Khulna,2019,8,1229,33.0581,26.6226,11.6806
Khulna,2019,9,574,32.9033,26.23,9.50326
Khulna,2019,10,469,32.0161,24.4355,4.98977
Khulna,2019,11,156,29.7367,20.3167,5.8335
Khulna,2019,12,29,24.6033,15.1,0.483645
Khulna,2020,1,1,24.0336,13.8619,0.945994
Khulna,2020,2,0,26.9659,15.0246,0.103448
Khulna,2020,3,0,32.3172,20.571,0.0967742
Khulna,2020,4,0,34.4479,23.9391,6.30325
Khulna,2020,5,0,34.1656,25.2484,9.83871
Khulna,2020,6,0,33.5602,26.7815,11.5003
Khulna,2020,7,0,33.2714,27.1043,7.23584
Khulna,2020,8,1,32.7337,26.9605,8.59053
Khulna,2020,9,0,33.4346,26.9224,5.60415
Khulna,2020,10,0,32.9274,25.9358,2.83883
Khulna,2020,11,4,30.5623,19.6991,0.199994
Khulna,2020,12,7,25.9867,14.5237,0
Khulna,2021,1,0,25.9281,14.0287,0.00388629
Khulna,2021,2,0,29.4833,15.8448,0.106265
Khulna,2021,3,0,34.5923,22.5293,0.000676214
Khulna,2021,4,0,36.4887,25.1551,0.0665364
Khulna,2021,5,0,34.6948,26.0595,4.49098
Khulna,2021,6,0,32.634,26.3211,15.2595
Khulna,2021,7,0,32.6393,26.9075,17.041
Khulna,2021,8,0,32.7158,26.7586,6.58293
Khulna,2021,9,0,32.3475,25.887,11.3873
Khulna,2021,10,0,33.0701,25.3471,7.55974
Khulna,2021,11,0,29.9859,19.3154,0.0958794
Khulna,2021,12,0,25.8725,16.0306,2.22523
Kishoreganj,2019,1,0,26.2748,12.5192,0
Kishoreganj,2019,2,0,27.1989,15.6225,1.37898
Kishoreganj,2019,3,0,30.1054,19.3157,1.80746
Kishoreganj,2019,4,0,31.9026,22.2299,2.77332
Kishoreganj,2019,5,0,32.9679,24.4341,10.5325
Kishoreganj,2019,6,0,32.7061,26.0555,10.9666
Kishoreganj,2019,7,18,32.64,26.6727,15.0127
Kishoreganj,2019,8,837,33.6375,27.2345,4.40113
Kishoreganj,2019,9,164,32.7422,26.2954,6.67889
Kishoreganj,2019,10,99,31.3496,23.6933,4.96368
Kishoreganj,2019,11,66,30.0389,19.6675,0.773341
Kishoreganj,2019,12,17,24.5305,13.7647,0.0902457
Kishoreganj,2020,1,7,23.3606,13.0431,0.364116
Kishoreganj,2020,2,1,26.6424,14.6646,0.103448
Kishoreganj,2020,3,0,30.8618,19.1808,0.129032
Kishoreganj,2020,4,0,32.2304,21.9259,3.47921
Kishoreganj,2020,5,0,32.3903,24.0074,32.7419
Kishoreganj,2020,6,0,32.7519,26.1101,11.7851
